구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,의료재활,4614,반려동물학(1),3,3-0-0,구덕본,화(09:00-10:15) | 목(10:30-11:45),생과3관-1302,,합)반 려동물 Y 의료재활학과
,,의료재활,4615,반려동물학(1),3,3-0-0,구덕본,화(10:30-11:45) | 목(09:00-10:15),생과3관-13021,,전선 합)반 려동물 Y
,,의료재활,4616,의료재활,3,2-0-1,전선,화(09:00-10:15) | 화(10:30-11:45),재과1관-11042,,이상호 합)재 활상담 Y
,,의료재활,4617,반려동물학(2),3,3-0-0,미선임,월(09:00-10:15) | 수(10:30-11:45),생과3관-1301,,합)반 려동물 Y
,,의료재활,4618,반려동물학(2),3,3-0-0,곽호현,월(09:00-10:15) | 수(10:30-11:45),생과3관-1308,,합)반 려동물 Y
,,의료재활,4619,장애인스포츠,2,0-0-2,김기호 전선 합)스,화(10:00-11:50),인문1관-12214,,레저 Y
,,의료재활,4620,동물복지매개활동및실,,,습 3 2-2-0 미선임,화(09:00-12:50),생과3관-1304,,합)반 려동물 Y
,,의료재활,4621,동물복지매개활동및실,,,습 3 2-2-0 미선임,화(13:00-16:50),생과3관-1202 강의실 강의실,,"합)반 려동물 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 작업치료학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,작치,3629,재활및의학용어,2,2-0-0,미선임 전선 N,월(16:00-17:50),재과2관-12041,,
,,작치,3630,인체해부학(1),3,2-2-0,이선민,화(10:00-11:50) | 목(14:00-15:50),재과2관-1103 재과2관-1305,,N
,,작치,3631,인체해부학(1),3,2-2-0,이선민,화(14:00-15:50) | 목(10:00-11:50),재과2관-1305 재과2관-1103,,N
,,작치,3632,활동분석,1,0-2-0,이선욱 N,목(16:00-17:50),재과2관-1305,,
,,작치,3633,기능해부학,3,3-0-0,이선민,화(12:00-13:15) | 목(12:00-13:15),재과2관-13052,,전선 N
,,작치,3634,심리학개론,2,2-0-0,김환 N,화(09:00-10:50),재과2관-1305,,
,,작치,3635,아동발달,3,3-0-0,이혜림,금(10:30-11:45) | 금(12:00-13:15),재과2관-1204,,N
,,작치,3636,정신의학,2,2-0-0,이선욱 N,목(10:00-11:50),재과2관-1305,,
,,작치,3637,보조기및의지학,3,2-0-1,신윤아,수(10:30-11:45) | 수(12:00-13:15),재과2관-12043 실무교,,전선 과목 N
,,작치,3638,정신사회작업치료학,3,3-0-0,이선욱,월(13:30-14:45) | 수(15:00-16:15),재과2관-1305,,N
,,작치,3639,일상생활활동,3,2-2-0,이종민,금(12:00-15:50),재과2관-1103 실무교,,과목 N
,,작치,3640,아동검사및평가,3,2-2-0,이혜림,화(10:00-11:50) | 목(12:00-13:50),재과2관-1204,,N
,,작치,3641,아동검사및평가,3,2-2-0,이혜림,화(12:00-13:50) | 목(10:00-11:50),재과2관-1204,,N
,,작치,3642,연하재활및실습,2,1-2-0,미선임,월(09:00-11:50),재과2관-1305 실무교,,과목 N
,,작치,3643,작업치료캡스톤디자인,2,1-2-0,김환,금(09:00-11:50),재과2관-1305,취업설,계 N
,,작치,3644,작업치료사현장실습(3,,,) 2 0-4-0 이선욱,,미지정4 현장실,,전필 습 N
,,작치,3645,공중보건학,2,1-0-1,김환,수(15:00-16:50),재과2관-1204전선 실무교,,과목 N
,,작치,3646,연구방법론,3,3-0-0,이선욱,월(15:00-16:15) | 수(13:30-14:45),재과2관-1305,,N
,,작치,3647,작업과학캡스톤디자인,1,0-2-0,김환,금(12:00-13:50),재과2관-1305,취업설,계 N
,,작치,3648,장애관련법규및윤리,2,1-0-1,이종민,금(16:00-17:50),재과2관-1204 실무교,,과목 N
,,작치,3649,작업치료사현장실습(4,,,) 2 0-4-0 이혜림,,미지정 현장실,,습 N
,,작치,3650,작업치료핵심실무역량,2,0-4-0,김환 N,목(14:00-17:50),재과2관-1204 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 작업치료학과
,,작치,4622,생체역학,3,3-0-0,김용철,화(15:00-16:15) | 목(13:30-14:45),재과1관-12152,,전선 합)의 료재활 Y
,,작치,4623,장애인복지론,3,0-0-3,이동석,화(10:30-11:45) | 목(09:00-10:15),사회3관-3304,,합)사 복 Y
,,작치,4624,장애인복지론,3,0-0-3,이동석,화(15:00-16:15) | 목(13:30-14:45),사회3관-3202,,합)사 복 Y
,,작치,4625,장애학,2,0-0-2,정경희 합)의,목(10:00-11:50),재과1관-1411,,료재활 Y
,,작치,4626,보건행정학,3,3-0-0,신규전임교 원 교수학습11033 전선 합)재 활건강 Y,월(10:30-11:45) | 수(09:00-10:15),,,
,,작치,4627,인간행태와실내건축,2,1-0-1,정준현,금(10:00-11:50),디예5관-1317 합)실,,건 Y
,,작치,4628,수중운동학,3,2-0-1,이제욱,수(09:00-10:15) | 수(10:30-11:45),재과1관-1211 강의실 강의실,,"합)물 치 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 재활건강증진학과 학년 구분 수강학과 수강 교수 강의시간 비고 재활건강증 진학"
,,,3651,해부생리학,3,3-0-0,김완수 교수학습11071 전선 N 재활건강증 진학,금(13:30-14:45) | 금(15:00-16:15),,,
,,,3652,신체활동역학,3,3-0-0,김완수 교수학습1107 N 재활건강증 진학,화(12:00-13:15) | 목(12:00-13:15),,,
,,,3653,병리학,3,3-0-0,신규전임교 원 교수학습11032 전선 N 재활건강증 진학,화(12:00-13:15) | 목(12:00-13:15),,,
,,,3654,건강체력측정평가,3,2-2-0,신규전임교 원 교수학습1110 N 재활건강증 진학,월(15:00-16:50) | 수(15:00-16:50),,,
,,,3655,보건교육학,3,3-0-0,김영복,월(09:00-10:15) | 수(10:30-11:45),재과1관-1104,,N 재활건강증 진학
,,,3656,병태생리학,3,3-0-0,김완수 교수학습1103 N 재활건강증 진학,월(12:00-13:15) | 수(12:00-13:15),,,
,,,3657,재활운동생리학(1),3,3-0-0,김완수 교수학습1107 N 재활건강증 진학,화(15:00-16:15) | 목(13:30-14:45),,,
,,,3658,재활운동론,3,2-2-0,신규전임교 원 교수학습1112 N 재활건강증 진학,화(10:00-11:50) | 목(09:00-10:50),,,
,,,3659,보건행정학,3,3-0-0,신규전임교 원 교수학습11033 전선 N 재활건강증 진학,월(10:30-11:45) | 수(09:00-10:15),,,
,,,3660,기능해부학(2),3,2-0-1,신규전임교 원 교수학습1107,화(16:30-17:45) | 목(16:30-17:45),실무교,,과목 N 재활건강증 진학
,,,3661,보건교육방법론,3,2-0-1,김영복 교수학습1112,화(12:00-13:15) | 목(12:00-13:15),실무교,,과목 N 재활건강증 진학
,,,3662,운동상해론,3,2-0-1,신규전임교 원 교수학습1112,월(12:00-13:15) | 수(12:00-13:15),실무교,,과목 N 재활건강증 진학
,,,3663,ACSM운동처방론,3,3-0-0,김완수 교수학습1103 N 재활건강증 진학,월(15:00-16:15) | 수(13:30-14:45),,,
,,,3664,보건의료법규,2,2-0-0,신규전임교 원 교수학습11034 전선 N 재활건강증 진학,목(14:00-15:50),,,
,,,3665,건강증진캡스톤디자인,3,2-0-1,김영복,화(10:30-11:45) | 목(09:00-10:15),재과1관-1212 강의실,취업설,계 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 재활건강증 진학
,,,4629,영양학개론,3,3-0-0,부소영,화(10:30-11:45) | 목(09:00-10:15),공학3관-3422 공학3관-3713,,1 전선 합)식 품 Y 재활건강증 진학
,,,4630,정신건강론,3,2-0-1,최웅용,화(15:00-16:15) | 목(13:30-14:45),사과1관-14102,,전선 합)청 소년상 Y 재활건강증 진학
,,,4631,정신건강론,3,2-0-1,박성원 합)청,화(09:00-10:15),사과1관-1411,,소년상 Y 재활건강증 진학
,,,4632,정신건강론,3,2-0-1,이은정,월(12:00-13:15) | 수(12:00-13:15),사과1관-1405,,합)청 소년상 Y 재활건강증 진학
,,,4633,레저스포츠사회학,3,3-0-0,이학준,목(13:30-14:45) | 목(15:00-16:15),인문1관-1428,,합)스 레저 Y 재활건강증 진학
,,,4634,퍼스널트레이닝실습(1,,,) 1 0-2-0 한건수 평교1207 합)스 레저 Y 재활건강증 진학,수(10:00-11:50),,,
,,,4635,임상영양학,3,3-0-0,부소영,화(12:00-13:15) | 목(12:00-13:15),공학3관-3513 공학3관-3713,,3 전선 합)식 품 Y 재활건강증진학과 재활건강증 진학
,,,4636,스포츠테이핑,2,0-2-1,이종삼 평교12023 전선 합)체 육 Y 재활건강증 진학,화(13:00-15:50),,,
,,,4637,운동영양학,2,0-2-1,최문영 평교1203 합)체 육 Y 재활건강증 진학,금(09:00-11:50),,,
,,,4638,건강심리학및실습,3,2-2-0,김근향 합)심,화(09:00-12:50),사과2관-강당,,리 Y 재활건강증 진학
,,,4639,건강심리학및실습,3,2-2-0,김근향 합)심,수(09:00-12:50),사과2관-강당,,리 Y 재활건강증 진학
,,,4640,필라테스(1),1,0-2-0,김진령 합)스,화(10:00-11:50),체육실습실,,레저 Y 재활건강증 진학
,,,4641,스포츠트레이닝방법론,2,1-2-0,"한건수 평교12104 전선 합)스 레저 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2.",목(09:00-11:50),강의실 강의실,,위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 특수창의융합학과 학년 구분 수강학과 수강 교수 강의시간 비고
,,특수창의,3666,현대사회에서의직업,3,3-0-0,미선임,월(10:30-11:45) | 화(13:30-14:45),재과1관-12071 실무교,,"전필 과목, N"
,,특수창의,3667,컴퓨터활용,3,2-0-1,신규전임교 원,월(13:30-14:45) | 목(15:00-16:15),재과1관-12102 실무교,,"전선 과목, N"
,,특수창의,3668,직장생활과자기결정,3,2-0-1,미선임,월(10:30-11:45) | 목(10:30-11:45),재과1관-1208 실무교,,"과목, N"
,,특수창의,3669,인체의이해,3,2-0-1,미선임,수(13:30-14:45) | 수(15:00-16:15),재과1관-1208 실무교,,"과목, N"
,,특수창의,3670,인간과심리,3,2-0-1,이원보,화(13:30-14:45) | 화(15:00-16:15),재과1관-1208 실무교,,"과목, N"
,,특수창의,3671,보건의료서비스,3,2-0-1,엄윤지,화(13:30-14:45) | 화(15:00-16:15),재과1관-12093 실무교,,"전선 과목, N"
,,특수창의,3672,직무기술훈련,3,2-0-1,윤석연,목(13:30-14:45) | 목(15:00-16:15),재과1관-1208 실무교,,"과목, N"
,,특수창의,3673,영상컨텐츠제작,3,2-0-1,신규전임교 원,월(10:30-11:45) | 금(10:30-11:45),재과1관-1210 실무교,,"과목, N"
,,특수창의,3674,시민참여와권리,3,2-0-1,미선임,월(13:30-14:45) | 화(10:30-11:45),재과1관-1209 실무교,,"과목, N"
,,특수창의,3675,코딩의이해,3,2-0-1,장효민,수(13:30-14:45) | 수(15:00-16:15),재과1관-1210 실무교,,"과목, N"
,,특수창의,3676,AI응용프로젝트,3,2-0-1,신규전임교 원,화(10:30-11:45) | 목(13:30-14:45),재과1관-12104 실무교,,"전선 과목, N"
,,특수창의,3677,구직기술,3,2-0-1,미선임,목(15:00-16:15) | 목(16:30-17:45),재과1관-1209 실무교,,"과목, N"
,,특수창의,3908,재활요양실무(2),3,2-0-1,김환,화(13:30-14:45) | 화(15:00-16:15),재과2관-1101,,N
,,특수창의,3678,동료상담기술,3,2-0-1,미선임,월(13:30-14:45) | 월(15:00-16:15),재과1관-1214 실무교,,"과목, N"
,,특수창의,3679,스포츠진로탐색과설계,3,2-0-1,미선임,수(13:30-14:45) | 수(15:00-16:15),재과1관-1209 실무교 강의실,체육학과,"과목, N 학년 구분 수강학과 수강 교수 강의시간 비고"
,,체육,3680,수영(1),2,0-2-1,김용규 평교12101 전선,수(13:00-15:50),실무교,,과목 N
,,체육,3681,수영(1),2,0-2-1,미선임 평교1201,수(13:00-15:50),실무교,,과목 N
,,체육,3682,인체해부학,2,0-2-1,최문영 평교1202,목(13:00-15:50),실무교,,과목 N
,,체육,3683,축구(1),1,0-2-0,최종욱 N,월(09:00-10:50),운동장,,
,,체육,3684,축구(1),1,0-2-0,최종욱 N,월(11:00-12:50),운동장,,
,,체육,3685,웨이트트레이닝,2,0-0-2,주재형 평교헬스장,금(10:00-11:50),실무교,,과목 N
,,체육,3686,웨이트트레이닝,2,0-0-2,주재형 평교헬스장,금(13:00-14:50),실무교,,과목 N
,,체육,3687,기능해부학,2,0-2-1,최문영 평교12022 전선,수(13:00-15:50),실무교,,과목 N
,,체육,3688,스포츠사회학,2,1-2-0,미선임 평교1202 N,수(09:00-11:50),,,
,,체육,3689,체육측정평가,2,0-2-1,이종삼 평교1202,금(09:00-11:50),실무교,,과목 N
,,체육,3690,여가레크리에이션,1,0-2-0,최봉암 평교1203 N,화(13:00-14:50),,,
,,체육,3691,스포츠컨디셔닝,2,0-2-1,최문영 평교GX룸,목(09:00-11:50),실무교,,과목 N
,,체육,3692,농구,1,0-2-0,허성훈 전선 전공필,목(13:00-14:50),체육관3,,드 N
,,체육,3693,테니스(1),1,0-2-0,김용규 테니스장 N,화(10:00-11:50),,,
,,체육,3694,운동역학,2,0-2-1,남인수 평교1203,목(09:00-11:50),실무교,,과목 N
,,체육,3695,스포츠테이핑,2,0-2-1,이종삼 평교1202,화(13:00-15:50),실무교,,과목 N
,,체육,3696,스포츠마케팅,2,1-2-0,최봉암 평교1203 블렌디 N,월(13:00-15:50),,,드러닝
,,체육,3697,운동영양학,2,0-2-1,최문영 평교1203,금(09:00-11:50),실무교,,과목 N
,,체육,3698,요가및필라테스,2,0-0-2,임효원 평교GX룸,수(13:00-14:50),실무교,,과목 N
,,체육,3699,운동학습및심리,2,1-2-0,김용규 평교1202 N,금(13:00-15:50),,,
,,체육,3700,체육교재연구및지도법,3,3-0-0,남인수 평교12074 전선 N,화(14:00-15:50) | 목(14:00-15:50),,,
,,체육,3701,골프(1),1,0-2-0,최봉암 평교골프장 N,목(09:00-10:50),,,
,,체육,3702,운동제어,2,1-2-0,남인수 평교1203 N,화(09:00-11:50),,,
,,체육,3703,수중운동,2,0-0-2,임순영 평교1203,수(14:00-15:50),실무교,,과목 N
,,체육,3704,건강운동심리학,2,1-0-1,김용규 평교1203,수(10:00-11:50),실무교,,과목 N
,,체육,3705,뉴스포츠와윤리,2,1-0-1,최봉암 평교1207,목(11:00-12:50),실무교 강의실,체육학과,과목 N ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,체육,4642,심리학개론(1),3,2-0-1,이승진,화(09:00-10:15) | 화(10:30-11:45),사회3관-강당1,,전선 합)심 리 Y
,,체육,4643,심리학개론(1),3,2-0-1,강현민,월(13:30-14:45) | 수(15:00-16:15),사과1관-1507,,합)심 리 Y
,,체육,4644,심리학개론(1),3,2-0-1,조예서,금(09:00-10:15) | 금(10:30-11:45),사과1관-1405,,합)심 리 Y
,,체육,4645,재활심리학,3,2-0-1,김준수,금(09:00-10:15) | 금(10:30-11:45),재과1관-12112,,전선 합)재 활상담 Y
,,체육,4646,재활운동론,3,2-2-0,신규전임교 원 교수학습1112 합)재 활건강 Y,화(10:00-11:50) | 목(09:00-10:50),,,
,,체육,4647,ACSM운동처방론,3,3-0-0,김완수 교수학습11033 전선 합)재 활건강 Y,월(15:00-16:15) | 수(13:30-14:45),,,
,,체육,4648,스포츠물리치료학,2,0-0-2,구영미 전선 합)물,목(10:00-11:50),재과1관-13144 강의실 강의실,,"치 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 스포츠레저학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,스레저,3706,배드민턴(1),1,0-2-0,전선,수(13:00-14:50),김영관 체육관1 실무교,,과목 N
,,스레저,3707,배드민턴(1),1,0-2-0,과목,수(15:00-16:50),김영관 체육관 실무교,,N
,,스레저,3708,야구및소프트볼(1),1,0-2-0,조민행 평교1201,월(13:00-14:50),실무교,,과목 N
,,스레저,3709,야구및소프트볼(1),1,0-2-0,조민행 평교1201,월(15:00-16:50),실무교,,과목 N
,,스레저,3710,스포츠레저창의설계,1,0-2-0,권욱동 창의설,목(13:00-14:50),인문1관-1429,,계 N
,,스레저,3711,농구(1),1,0-2-0,미선임 전선,월(10:00-11:50),체육관2 실무교,,과목 N
,,스레저,3712,인체해부학,2,1-2-0,김진령,화(13:00-15:50),인문2관-2203 실무교,,과목 N
,,스레저,3713,측정평가,2,1-2-0,한건수 평교1203,목(13:00-15:50),실무교,,과목 N
,,스레저,3714,레저스포츠사회학,3,3-0-0,이학준,목(13:30-14:45) | 목(15:00-16:15),인문1관-1428,,N
,,스레저,3715,스포츠윤리철학,2,2-0-0,이학준 N,수(10:00-11:50),인문1관-1320,,
,,스레저,3716,한국체육사,2,2-0-0,고의석 N,수(13:00-14:50),인문1관-1220,,
,,스레저,3717,퍼스널트레이닝실습(1,,,) 1 0-2-0 한건수 평교1207,수(10:00-11:50),실무교,,과목 N
,,스레저,3718,합기도(1),1,0-2-0,박재암,수(13:00-14:50),인문1관-1321 실무교,,과목 N
,,스레저,3719,테니스(1),1,0-2-0,조민행 테니스장3 전선,목(13:00-14:50),실무교,,과목 N
,,스레저,3720,스포츠레져경영론,3,3-0-0,박재암,월(13:30-14:45) | 수(15:00-16:15),인문2관-2203,,전공필 드 N
,,스레저,3721,운동학습및지도법,3,3-0-0,고의석,화(15:00-16:15) | 목(13:30-14:45),인문1관-1220,,N
,,스레저,3722,필라테스(1),1,0-2-0,김진령,화(10:00-11:50),체육실습실 실무교,,과목 N
,,스레저,3723,수상스포츠실습(1),1,0-2-0,박재암,화(14:00-15:50),체육실습실 실무교,,과목 N
,,스레저,3724,골프(1),1,0-2-0,남경완 평교골프장4 전선,월(09:00-10:50),실무교,,과목 N
,,스레저,3725,기초통계학,2,2-0-0,고의석 N,월(13:00-14:50),인문2관-2404,,
,,스레저,3726,스포츠트레이닝방법론,2,1-2-0,한건수 평교1210,목(09:00-11:50),실무교,,과목 N
,,스레저,3727,장애인스포츠,2,0-0-2,김기호,화(10:00-11:50),인문1관-1221 실무교,,과목 N
,,스레저,3728,스포츠레크리에이션설,,,계및캡스톤디자인 3 0-0-3 조민행,화(15:00-16:15) | 화(16:30-17:45),인문2관-2403,취업설,계 N
,,스레저,3729,스포츠클라이밍(1),1,0-2-0,박재암,수(10:00-11:50),체육실습실 실무교,,과목 N
,,스레저,3730,바디밸런스트레이닝(1,,,) 1 0-2-0 박미향,월(10:00-11:50),체육실습실 실무교 강의실,,과목 N 스포츠레저학과 ※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고
,,스레저,4649,경영학원론,3,3-0-0,이가연,화(15:00-16:15) | 목(13:30-14:45),경영1관-14171,,전선 합)경 영 Y
,,스레저,4650,경영학원론,3,3-0-0,최진명,화(13:30-14:45) | 목(15:00-16:15),경영1관-1420,,합)경 영 Y
,,스레저,4651,경영학원론,3,3-0-0,이웅규,수(13:30-14:45) | 수(15:00-16:15),경영1관-1313,,합)경 영 Y
,,스레저,4652,행정학원론(1),3,3-0-0,서정욱 공공인재-121 합)소 방·행 Y,화(09:00-10:15) | 목(10:30-11:45),,,
,,스레저,4653,행정학원론(1),3,3-0-0,서정욱 공공인재-121 합)소 방·행 Y,화(10:30-11:45) | 목(09:00-10:15),,,
,,스레저,4654,회계원리(1),3,3-0-0,박홍조,화(15:00-16:15) | 목(13:30-14:45),경영1관-1311,,합)회 계 Y
,,스레저,4655,회계원리(1),3,3-0-0,이병산,월(09:00-10:15) | 수(10:30-11:45),경영1관-1308,,합)회 계 Y
,,스레저,4656,회계원리(1),3,3-0-0,최정운,월(10:30-11:45) | 수(09:00-10:15),경영1관-1218,,합)회 계 Y
,,스레저,4657,회계원리(1),3,3-0-0,정준희,월(13:30-14:45) | 수(15:00-16:15),경영1관-1309,,합)회 계 Y
,,스레저,4658,회계원리(1),3,3-0-0,김임현,화(09:00-10:15) | 목(10:30-11:45),경영1관-1212,,합)회 계 Y
,,스레저,4659,회계원리(1),3,3-0-0,김임현,화(10:30-11:45) | 목(09:00-10:15),경영1관-1212,,합)회 계 Y
,,스레저,4660,현대사회와범죄,3,3-0-0,기광도 공공인재-240 합)경 찰행정 Y,화(09:00-10:15) | 목(10:30-11:45),,,
,,스레저,4661,현대사회와범죄,3,3-0-0,장민환 공공인재-230 합)경 찰행정 Y,화(09:00-10:15) | 목(10:30-11:45),,,
,,스레저,4662,커뮤니케이션이론,3,3-0-0,김동윤,금(09:00-10:15) | 금(10:30-11:45),사과1관-13102,,전선 합)영 상콘텐 Y
,,스레저,4663,휴먼서비스관계론,2,2-0-0,조민행 합)스,수(10:00-11:50),인문2관-2202,,포츠헬 Y
,,스레저,4664,소비자행동,3,3-0-0,최진명,월(12:00-13:15) | 수(12:00-13:15),경영1관-12183,,전선 합)경 영 Y
,,스레저,4665,소비자행동,3,3-0-0,최진명,화(12:00-13:15) | 목(12:00-13:15),경영1관-1420,,합)경 영 Y
,,스레저,4666,소비자행동,3,3-0-0,최진명,화(15:00-16:15) | 목(13:30-14:45),경영1관-1420 강의실 강의실,,"합)경 영 Y 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 스포츠헬스케어학과 학년 구분 수강학과 수강 교수 강의시간 비고 스포츠헬스 케어"
,,,3731,해부학,2,1-2-0,김승규 전선,금(13:00-15:50),인문1관-13241 실무교,,과목 N 스포츠헬스 케어
,,,3732,스포츠헬스케어혁신설,,,2,수(13:00-15:50),계와실습,,1-2-0 권욱동 평교1207 N 스포츠헬스 케어
,,,3733,스포츠과학개론,3,2-2-0,권욱동 N,화(13:00-16:50),인문1관-1101,,스포츠헬스 케어
,,,3734,구기운동실제,2,1-2-0,미선임 N,월(13:00-15:50),체육관,,스포츠헬스 케어
,,,3735,운동학습및제어,2,2-0-0,고의석 전선 N,화(10:00-11:50),인문2관-22032,,스포츠헬스 케어
,,,3736,근기능과재활(1),2,1-2-0,류효정,월(13:00-15:50),인문1관-1101 실무교,,과목 N 스포츠헬스 케어
,,,3737,심폐소생술과응급처치,,,1,목(11:00-12:50),실습 김관재 인문1관-1220 실무교,,0-2-0 과목 N 스포츠헬스 케어
,,,3738,소도구매트운동실제,2,1-2-0,신경환 N,수(13:00-15:50),인문1관-1319,,스포츠헬스 케어
,,,3739,휴먼서비스관계론,2,2-0-0,조민행 N,수(10:00-11:50),인문2관-2202,,스포츠헬스 케어
,,,3740,계절스포츠실습(1),1,0-2-0,권욱동 전선 N,목(15:00-16:50),인문1관-14293 강의실,,※ 교차설강 교과목 학년 구분 수강학과 수강 교수 강의시간 비고 스포츠헬스 케어
,,,4667,배드민턴(1),1,0-2-0,전선 합)스,수(13:00-14:50),김영관 체육관1,,레저 Y 스포츠헬스 케어
,,,4668,배드민턴(1),1,0-2-0,합)스,수(15:00-16:50),김영관 체육관,,레저 Y 스포츠헬스 케어
,,,4669,야구및소프트볼(1),1,0-2-0,조민행 평교1201 합)스 레저 Y 스포츠헬스 케어,월(13:00-14:50),,,
,,,4670,야구및소프트볼(1),1,0-2-0,조민행 평교1201 합)스 레저 Y 스포츠헬스 케어,월(15:00-16:50),,,
,,,4671,농구(1),1,0-2-0,미선임 전선 합)스,월(10:00-11:50),체육관2,,레저 Y 스포츠헬스 케어
,,,4672,퍼스널트레이닝실습(1,,,) 1 0-2-0 한건수 평교1207 합)스 레저 Y 스포츠헬스 케어,수(10:00-11:50),,,
,,,4673,테니스(1),1,0-2-0,조민행 테니스장3 전선 합)스 레저 Y 스포츠헬스 케어,목(13:00-14:50),,,
,,,4674,필라테스(1),1,0-2-0,김진령 합)스,화(10:00-11:50),체육실습실,,레저 Y 스포츠헬스 케어
,,,4675,수상스포츠실습(1),1,0-2-0,박재암 합)스,화(14:00-15:50),체육실습실,,레저 Y 스포츠헬스 케어
,,,4676,골프(1),1,0-2-0,남경완 평교골프장4 전선 합)스 레저 Y 스포츠헬스 케어,월(09:00-10:50),,,
,,,4677,장애인스포츠,2,0-0-2,김기호 합)스,화(10:00-11:50),인문1관-1221,,레저 Y 스포츠헬스 케어
,,,4678,스포츠클라이밍(1),1,0-2-0,박재암 합)스,수(10:00-11:50),체육실습실 강의실 강의실,,"레저 Y 스포츠헬스케어학과 지정된 교과목을 이수할 경우 소속 학과(전공)의 제1전공 학점으로 인정 됩니다. 1. 교차설강 교과목은 소속 학과(전공)의 전공교과목으로 지정되어 있으며, 2. 위치를 반드시 확인 후 이동시간을 고려하여 수강신청 하시기 바랍니다 간호학과 학년 구분 수강학과 수강 교수 강의시간 비고"
,,간호,3741,의학용어,1,0-0-1,신규전임교 원 대구본1301D1 전선,목(17:00-17:50),실무교,,"과목, N"
,,간호,3742,의학용어,1,0-0-1,신규전임교 원 간호대1301,목(16:00-16:50),실무교,,"과목, N"
,,간호,3743,기본간호학(1),2,1-0-1,"오혜경 간호대1401A2 전필 트랙,",목(11:00-12:50),실무교,,N
,,간호,3744,기본간호학(1),2,1-0-1,"오혜경 간호대1301 트랙,",목(14:00-15:50),실무교,,N
,,간호,3745,기본간호학실습(1),1,0-2-0,오혜경 간호대1501 1 N,수(14:00-15:50),,,
,,간호,3746,기본간호학실습(1),1,0-2-0,박주연 간호대1501 2 N,목(09:00-10:50),,,
,,간호,3747,기본간호학실습(1),1,0-2-0,박주연 간호대1501 3 N,금(09:00-10:50),,,
,,간호,3748,기본간호학실습(1),1,0-2-0,박주연 간호대1501 4 N,수(11:00-12:50),,,
,,간호,3749,기본간호학실습(1),1,0-2-0,이가영 간호대1501 5 N,금(11:00-12:50),,,
,,간호,3750,기본간호학실습(1),1,0-2-0,이가영 간호대1501 6 N,금(14:00-15:50),,,
,,간호,3751,기본간호학실습(1),1,0-2-0,이가영 간호대1501 7 N,수(16:00-17:50),,,
,,간호,3752,감염미생물과간호,1,0-0-1,김경숙 간호대 1307전선,목(16:00-16:50),실무교,,"과목, N"
,,간호,3753,감염미생물과간호,1,0-0-1,김경숙 간호대 1307,목(14:00-14:50),실무교,,"과목, N"
,,간호,3754,약물요법간호,1,0-0-1,강미영 간호대1301,화(11:00-11:50),실무교,,"과목, N"
,,간호,3755,약물요법간호,1,0-0-1,강미영 대구본1301D,화(12:00-12:50),실무교,,"과목, N"
,,간호,3756,기초건강과학,2,1-0-1,"전은영 간호대1301 트랙,",목(11:00-12:50),실무교,,N
,,간호,3757,기초건강과학,2,1-0-1,"전은영 간호대1301 트랙,",목(09:00-10:50),실무교,,N
,,간호,3758,응급및재난간호,1,1-0-0,신규전임교 원 간호대1301,금(11:00-11:50),실무교,,"과목, N"
,,간호,3759,응급및재난간호,1,1-0-0,신규전임교 원 간호대1301,금(10:00-10:50),실무교,,"과목, N"
,,간호,3760,조사방법론,2,1-0-1,류미경 대구본13023 전필,금(09:00-10:50),"계,실",취업설,N
,,간호,3761,조사방법론,2,1-0-1,신규전임교 원 대구본1302,수(14:00-15:50),"계,실",취업설,N
