구분,학년,수강학과,수강번호,교과목명,학점,시간,담당교수,강의시간,강의실,소영역,비고
,,,1555,야생동물과인간,3,3-0-0,조영석,과학·기술월(16:30-17:45) | 수(16:30-17:45),사범3관-31,,보건바이오 대학
,,,1556,"음악,영화를만나다",3,3-0-0,공정원,문학·예술월(09:00-10:15) | 월(10:30-11:45),생과3관-11,,보건바이오 대학
,,,1557,문화콘텐츠속과학이,,,야기 2 2-0-0 박지은,과학·기술수(10:00-11:50),생과1관-14,,보건바이오 대학
,,,1558,인공지능과나의미래,2,2-0-0,이덕균,과학·기술목(10:00-11:50),생과1관-14,,보건바이오 대학
,,,1559,이차전지소개,3,3-0-0,권영환,과학·기술월(16:30-17:45) | 수(16:30-17:45),생과3관-12,,IT·공과대학
공통,1,건축,1584,DU실용영어(1),2,2-0-0,머레이 존 슨,목(14:00-15:50),공학1관-13,글로벌의사 소통,
,,건축,1585,DU실용영어(1),2,2-0-0,조슈아 애 론,목(14:00-15:50),공학1관-15,글로벌의사 소통,
,,건축,1586,DU실용영어(1),2,2-0-0,트레버 매 튜 심,목(14:00-15:50),공학1관-15,글로벌의사 소통,
,,건축,1587,AI시대대학생활(1),1,1-0-0,안성훈,인성(필)월(15:00-15:50),공학1관-14,,
,,건축,1588,AI시대대학생활(1),1,1-0-0,권제중,인성(필)월(15:00-15:50),공학1관-14,,
,,건축,1589,AI시대대학생활(1),1,1-0-0,강수태,인성(필)월(15:00-15:50),공학1관-15,,
,,건축,1590,AI시대대학생활(1),1,1-0-0,김윤곤,인성(필)월(15:00-15:50),공학1관-13,,
,,건축,1591,AI시대대학생활(1),1,1-0-0,김준우,인성(필)월(15:00-15:50),공학1관-14,,친환경에너 지
,,,1592,DU실용영어(1),2,2-0-0,리치 루바,월(14:00-15:50),공학1관-13,글로벌의사 소통,친환경에너 지
,,,1593,AI시대대학생활(1),1,1-0-0,조성준,인성(필)화(12:00-12:50),생과1관-14,,친환경에너 지
,,,1594,AI시대대학생활(1),1,1-0-0,권영환,인성(필)화(12:00-12:50),생과1관-11,,친환경에너 지
,,,1595,AI시대대학생활(1),1,1-0-0,김헌정,인성(필)화(12:00-12:50),생과1관-14,,친환경에너 지
,,,1596,AI시대대학생활(1),1,1-0-0,정혜경,인성(필)화(12:00-12:50),생과1관-11,,조경산림정 원
,,,1597,DU실용영어(1),2,2-0-0,에리티 다 니엘 크리,화(14:00-15:50),공학1관-13,글로벌의사 소통,조경산림정 원
,,,1598,DU실용영어(1),2,2-0-0,잭슨 윌리 엄 매튜 로,화(14:00-15:50),공학1관-15,글로벌의사 소통,조경산림정 원
,,,1599,AI시대대학생활(1),1,1-0-0,김영표 인성(필),*필수교양월(12:00-12:50),공학3관-35,,조경산림정 원
,,,1600,AI시대대학생활(1),1,1-0-0,이우성 인성(필),*필수교양월(12:00-12:50),공학3관-34,,조경산림정 원
,,,1601,AI시대대학생활(1),1,1-0-0,조현주 인성(필),*필수교양월(12:00-12:50),공학3관-35,,조경산림정 원
,,,1602,AI시대대학생활(1),1,1-0-0,김동엽 인성(필),*필수교양월(12:00-12:50),생과3관-14,,조경산림정 원
,,,1603,AI시대대학생활(1),1,1-0-0,박영대 인성(필),*필수교양월(12:00-12:50),생과3관-14,,조경산림정 원
,,,1604,AI시대대학생활(1),1,1-0-0,이덕재 인성(필),*필수교양월(12:00-12:50),생과3관-14,,소방안전방 재
,,,1605,DU실용영어(1),2,2-0-0,저스틴케 니,화(14:00-15:50),공학1관-15,글로벌의사 소통,소방안전방 재
,,,1606,DU실용영어(1),2,2-0-0,트레버 매 튜 심,화(14:00-15:50),공학1관-15,글로벌의사 소통,소방안전방 재
,,,1607,AI시대대학생활(1),1,1-0-0,박효근,인성(필)목(11:00-11:50),공학1관-15,,소방안전방 재
,,,1608,AI시대대학생활(1),1,1-0-0,이영우,인성(필)목(11:00-11:50),공학1관-16,,소방안전방 재
,,,1609,AI시대대학생활(1),1,1-0-0,손무락,인성(필)목(11:00-11:50),공학1관-15,,소방안전방 재
,,,1610,AI시대대학생활(1),1,1-0-0,이성호,인성(필)목(11:00-11:50),공학3관-34,,소방안전방 재
,,,1611,AI시대대학생활(1),1,1-0-0,이의종,인성(필)목(11:00-11:50),공학6관-64,,IT·공과대학 공통 1 반도체전자 공학
,,,1612,DU실용영어(1),2,2-0-0,윌리엄 샤 프,1.전문교양화(14:00-15:50),공학7관-74,글로벌의사 소통,반도체전자 공학
,,,1613,DU실용영어(1),2,2-0-0,리치 루바,1.전문교양화(14:00-15:50),공학7관-74,글로벌의사 소통,반도체전자 공학
,,,1614,AI시대대학생활(1),1,1-0-0,이동화,인성(필)화(13:00-13:50),공학5관-53,,반도체전자 공학
,,,1615,AI시대대학생활(1),1,1-0-0,박철영,인성(필)화(13:00-13:50),공학5관-53,,반도체전자 공학
,,,1616,AI시대대학생활(1),1,1-0-0,류정탁,인성(필)화(13:00-13:50),공학5관-53,,반도체전자 공학
,,,1617,AI시대대학생활(1),1,1-0-0,김경기,인성(필)화(13:00-13:50),공학7관-72,,반도체전자 공학
,,,1618,AI시대대학생활(1),1,1-0-0,문현원,인성(필)화(13:00-13:50),공학7관-72,,반도체전자 공학
,,,1619,AI시대대학생활(1),1,1-0-0,정현,인성(필)화(13:00-13:50),공학5관-53,,
,,전기,1620,DU실용영어(1),2,2-0-0,레이날도 라모스,화(14:00-15:50),공학7관-75,글로벌의사 소통,
,,전기,1621,DU실용영어(1),2,2-0-0,데렉 메이 슨,화(14:00-15:50),공학7관-76,글로벌의사 소통,
,,전기,1622,AI시대대학생활(1),1,1-0-0,정재우,인성(필)화(12:00-12:50),공학5관-53,,
,,전기,1623,AI시대대학생활(1),1,1-0-0,도용태,인성(필)화(12:00-12:50),공학5관-53,,
,,전기,1624,AI시대대학생활(1),1,1-0-0,최병재,인성(필)화(12:00-12:50),공학5관-53,,
,,전기,1625,AI시대대학생활(1),1,1-0-0,유성은,인성(필)화(12:00-12:50),공학5관-56,,
,,전기,1626,AI시대대학생활(1),1,1-0-0,정영호,인성(필)화(12:00-12:50),공학5관-56,,
,,컴퓨터공학,1627,DU실용영어(1),2,2-0-0,레슬리 멕 코이,목(14:00-15:50),공학7관-74,글로벌의사 소통,
,,컴퓨터공학,1628,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,목(14:00-15:50),공학7관-74,글로벌의사 소통,
,,컴퓨터공학,1629,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,목(14:00-15:50),공학7관-75,글로벌의사 소통,
,,컴퓨터공학,1630,AI시대대학생활(1),1,1-0-0,강병도,인성(필)화(13:00-13:50),공학7관-76,,
,,컴퓨터공학,1631,AI시대대학생활(1),1,1-0-0,강신재,인성(필)화(13:00-13:50),공학7관-77,,
,,컴퓨터공학,1632,AI시대대학생활(1),1,1-0-0,김순철,인성(필)화(13:00-13:50),공학7관-75,,
,,컴퓨터공학,1633,AI시대대학생활(1),1,1-0-0,김종완,인성(필)화(13:00-13:50),공학7관-75,,
,,컴퓨터공학,1634,AI시대대학생활(1),1,1-0-0,김지연,인성(필)화(13:00-13:50),공학7관-77,,
,,컴퓨터공학,1635,AI시대대학생활(1),1,1-0-0,남흥우,인성(필)화(13:00-13:50),공학7관-74,,
,,사이버보안,1636,DU실용영어(1),2,2-0-0,뉴옌챈트 루,월(14:00-15:50),공학7관-74,글로벌의사 소통,
,,사이버보안,1637,DU실용영어(1),2,2-0-0,도날드 그 랜빌,월(14:00-15:50),공학7관-74,글로벌의사 소통,
,,사이버보안,1638,AI시대대학생활(1),1,1-0-0,홍원기,인성(필)화(12:00-12:50),공학7관-76,,
,,사이버보안,1639,AI시대대학생활(1),1,1-0-0,최용호,인성(필)수(12:00-12:50),공학7관-77,,IT·공과대학
공통,1,사이버보안,1640,AI시대대학생활(1),1,1-0-0,유준혁,인성(필)화(12:00-12:50),공학7관-74,,
,,사이버보안,1641,AI시대대학생활(1),1,1-0-0,김창훈,인성(필)화(12:00-12:50),공학7관-77,,
,,소프트웨어,1642,DU실용영어(1),2,2-0-0,데렉 메이 슨,목(14:00-15:50),공학7관-76,글로벌의사 소통,
,,소프트웨어,1643,DU실용영어(1),2,2-0-0,도날드 그 랜빌,목(14:00-15:50),공학5관-51,글로벌의사 소통,
,,소프트웨어,1644,AI시대대학생활(1),1,1-0-0,김수연,인성(필)화(12:00-12:50),공학7관-76,,
,,소프트웨어,1645,AI시대대학생활(1),1,1-0-0,원희철,인성(필)화(12:00-12:50),공학7관-75,,
,,소프트웨어,1646,AI시대대학생활(1),1,1-0-0,장중혁,인성(필)화(12:00-12:50),공학7관-77,,
,,소프트웨어,1647,AI시대대학생활(1),1,1-0-0,진성근,인성(필)화(12:00-12:50),공학7관-75,,
,,소프트웨어,1648,AI시대대학생활(1),1,1-0-0,오유수,인성(필)화(12:00-12:50),공학7관-75,,
,,소프트웨어,1649,AI시대대학생활(1),1,1-0-0,이미란,인성(필)화(12:00-12:50),공학7관-77,,
,,기계자동차,1650,DU실용영어(1),2,2-0-0,크리스토 퍼 마틴 워,수(10:00-11:50),공학1관-13,글로벌의사 소통,
,,기계자동차,1651,DU실용영어(1),2,2-0-0,에리티 다 니엘 크리,수(10:00-11:50),공학1관-15,글로벌의사 소통,
,,기계자동차,1652,DU실용영어(1),2,2-0-0,저스틴케 니,수(10:00-11:50),공학1관-13,글로벌의사 소통,
,,기계자동차,1653,DU실용영어(1),2,2-0-0,리치 루바,수(10:00-11:50),공학1관-15,글로벌의사 소통,
,,기계자동차,1654,DU실용영어(1),2,2-0-0,마이클 파 을,수(10:00-11:50),공학1관-15,글로벌의사 소통,
,,기계자동차,1655,AI시대대학생활(1),1,1-0-0,박철재,인성(필)화(12:00-12:50),공학3관-32,,
,,기계자동차,1656,AI시대대학생활(1),1,1-0-0,조현우,인성(필)화(12:00-12:50),공학3관-34,,
,,기계자동차,1657,AI시대대학생활(1),1,1-0-0,윤강섭,인성(필)화(12:00-12:50),공학6관-63,,
,,기계자동차,1658,AI시대대학생활(1),1,1-0-0,윤재웅,인성(필)화(12:00-12:50),공학6관-64,,
,,기계자동차,1659,AI시대대학생활(1),1,1-0-0,김세호,인성(필)화(12:00-12:50),공학6관-62,,
,,기계자동차,1660,AI시대대학생활(1),1,1-0-0,윤정환,인성(필)화(12:00-12:50),공학6관-65,,
,,기계자동차,1661,AI시대대학생활(1),1,1-0-0,유재현,인성(필)화(12:00-12:50),공학6관-62,,
,,기계자동차,1662,AI시대대학생활(1),1,1-0-0,김홍석,인성(필)화(12:00-12:50),공학6관-64,,
,,기계자동차,1663,AI시대대학생활(1),1,1-0-0,이재현,인성(필)화(12:00-12:50),공학6관-62,,
,,기계자동차,1664,AI시대대학생활(1),1,1-0-0,황우석,인성(필)화(12:00-12:50),공학6관-63,,
,,기계자동차,1665,AI시대대학생활(1),1,1-0-0,김종환,인성(필)화(12:00-12:50),공학6관-63,,반도체전자 공학
,,,1666,일본어,2,2-0-0,김봉정,3.전문교양화(10:00-11:50),공학5관-51,글로벌의사 소통,
,,건축,1680,AI글쓰기기초,2,2-0-0,조익성 사고와표현 (필),화(14:00-15:50),공학2관-21,,IT·공과대학
공통,1,건축,1681,AI글쓰기기초,2,2-0-0,박지은 사고와표현 (필),화(14:00-15:50),공학2관-22,,소방안전방 재조경산림
,,,1682,AI글쓰기기초,2,2-0-0,최영태 사고와표현 (필),목(14:00-15:50),공학2관-22,,소방안전방 재조경산림
,,,1683,AI글쓰기기초,2,2-0-0,전용숙 사고와표현 (필),목(14:00-15:50),공학2관-22,,소방안전방 재조경산림
,,,1684,AI글쓰기기초,2,2-0-0,홍수영 사고와표현 (필),목(14:00-15:50),공학2관-23,,
,,기계자동차,1685,AI글쓰기기초,2,2-0-0,사고와표현,월(10:00-11:50),박호관 공학2관-22,,(필)
,,기계자동차,1686,AI글쓰기기초,2,2-0-0,최영태 사고와표현 (필),월(10:00-11:50),공학2관-22,,
,,기계자동차,1687,AI글쓰기기초,2,2-0-0,민병욱 사고와표현 (필),월(10:00-11:50),공학2관-21,,
,,식품,1688,AI글쓰기기초,2,2-0-0,민병욱 사고와표현 (필),수(14:00-15:50),공학2관-21,,친환경에너 지사이버보
,,,1689,AI글쓰기기초,2,2-0-0,양승권 사고와표현 (필),수(14:00-15:50),생과2관-14,,친환경에너 지사이버보
,,,1690,AI글쓰기기초,2,2-0-0,홍진석 사고와표현 (필),수(14:00-15:50),공학5관-51,,반도체전자 공학전기
,,,1691,AI글쓰기기초,2,2-0-0,민병욱 사고와표현 (필),목(14:00-15:50),공학5관-51,,반도체전자 공학전기
,,,1692,AI글쓰기기초,2,2-0-0,사고와표현,목(14:00-15:50),박호관 공학5관-51,,(필) 반도체전자 공학전기
,,,1693,AI글쓰기기초,2,2-0-0,양종근 사고와표현 (필),목(14:00-15:50),공학7관-77,,컴퓨터공학 소프트웨어
,,,1694,AI글쓰기기초,2,2-0-0,박은하 사고와표현 (필),화(14:00-15:50),공학5관-51,,컴퓨터공학 소프트웨어
,,,1695,AI글쓰기기초,2,2-0-0,권동우 사고와표현 (필),화(14:00-15:50),공학5관-51,,컴퓨터공학 소프트웨어
,,,1696,AI글쓰기기초,2,2-0-0,사고와표현 (필),화(14:00-15:50),공학7관-77,,이상옥
,,식품,1737,DU실용영어(1),2,2-0-0,앤드류 캔 디,월(14:00-15:50),공학1관-13,글로벌의사 소통,
,,식품,1738,DU실용영어(1),2,2-0-0,도란 코너 마이클,월(14:00-15:50),공학1관-15,글로벌의사 소통,
,,식품,1739,AI시대대학생활(1),1,1-0-0,배현주,인성(필)목(11:00-11:50),공학3관-37,,
,,식품,1740,AI시대대학생활(1),1,1-0-0,이정희,인성(필)목(11:00-11:50),공학3관-36,,
,,식품,1741,AI시대대학생활(1),1,1-0-0,부소영,인성(필)목(11:00-11:50),공학3관-36,,
,,식품,1742,AI시대대학생활(1),1,1-0-0,김윤희,인성(필)목(11:00-11:50),공학3관-37,,2 IT·공과대
,,,1667,빅컨셉+,2,2-0-0,김영진,사고와표현화(10:00-11:50),공학2관-24,,IT·공과대
,,,1668,빅컨셉+,2,2-0-0,이종주,사고와표현수(10:00-11:50),공학2관-24,,IT·공과대
,,,1669,빅컨셉+,2,2-0-0,김영진,사고와표현목(10:00-11:50),공학2관-24,,IT·공과대
,,,1670,빅컨셉+,2,2-0-0,최정인,사고와표현금(10:00-11:50),공학2관-23,,IT·공과대
,,,1671,빅컨셉+,2,2-0-0,IT·공과대,사고와표현월(14:00-15:50),공학2관-24,,이상진
,,,1672,빅컨셉+,2,2-0-0,이주희,사고와표현수(14:00-15:50),공학2관-24,,IT·공과대학 공통 2 IT·공과대
,,,1673,빅컨셉+,2,2-0-0,김영진,사고와표현월(10:00-11:50),공학7관-74,,IT·공과대
,,,1674,빅컨셉+,2,2-0-0,조혜경,사고와표현수(14:00-15:50),공학7관-74,,IT·공과대
,,,1675,빅컨셉+,2,2-0-0,홍수영,사고와표현화(12:00-13:50),공학7관-74,,IT·공과대
,,,1676,빅컨셉+,2,2-0-0,IT·공과대,사고와표현수(12:00-13:50),공학7관-74,,이상진
,,,1677,빅컨셉+,2,2-0-0,IT·공과대,사고와표현목(12:00-13:50),공학7관-74,,이상진
,,,1678,빅컨셉+,2,2-0-0,양승권 사고와표현,월(16:00-17:50),공학7관-74,,블렌디드러 닝 IT·공과대
,,,1679,빅컨셉+,2,2-0-0,홍수영,사고와표현화(10:00-11:50),공학7관-74,,교직 2 IT·공과대
,,,1699,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,IT·공과대
,,,1700,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,IT·공과대
,,,1701,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,IT·공과대
,,,1703,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,,IT·공과대
,,,1706,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,IT·공과대
,,,1711,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,3 IT·공과대
,,,1697,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,IT·공과대
,,,1698,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,IT·공과대
,,,1702,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,IT·공과대
,,,1704,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,IT·공과대
,,,1709,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,IT·공과대
,,,1710,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,4 IT·공과대
,,,1705,산업체현장실습,0,0-0-0,IT·공과대,,미지정미지정,,
,,,1707,학교현장실습(영양),2,2-0-0,IT·공과대,,미지정미지정,,
,,,1708,학교현장실습(중등),2,2-0-0,1,,미지정미지정,균형,반도체전자 공학
,,,1712,일반물리(1),3,3-0-0,이동화,1.MSC(S)월(10:30-11:45) | 수(09:00-10:15),공학5관-52,과학·기술,IT·공과대
,,,1713,생활속의화학,3,3-0-0,김은주,과학·기술화(12:00-13:15) | 목(12:00-13:15),공학1관-02,,반도체전자 공학
,,,1714,공학윤리,3,3-0-0,김경기,1.전문교양월(13:30-14:45) | 수(15:00-16:15),공학5관-51,사회·문화,반도체전자 공학
,,,1715,기초수학(1),3,3-0-0,남세현,1.MSC(M)월(15:00-16:15) | 수(13:30-14:45),공학5관-51,과학·기술,IT·공과대
,,,1716,인문학과과학기술,3,3-0-0,박붕익,과학·기술월(16:30-17:45) | 수(16:30-17:45),공학1관-02,,IT·공과대
,,,1717,사회과학의탄생,3,3-0-0,민병욱,사회·문화월(12:00-13:15) | 수(12:00-13:15),공학2관-23,균형,IT·공과대학 1 IT·공과대
,,,1718,디지털기술과미래사,,,회 3 3-0-0 박붕익,과학·기술월(13:30-14:45) | 수(15:00-16:15),공학1관-02,,IT·공과대
,,,1719,과학기술사회,3,3-0-0,박지은,과학·기술월(12:00-13:15) | 수(12:00-13:15),공학1관-02,,IT·공과대
,,,1720,성과생명과학,3,3-0-0,구덕본,과학·기술월(12:00-13:15) | 수(12:00-13:15),공학1관-02,,IT·공과대
,,,1721,세계의도시와공간,3,3-0-0,한정희,사회·문화화(16:30-17:45) | 목(16:30-17:45),공학1관-02,,IT·공과대
,,,1722,역사속의다문화,2,2-0-0,박재영,역사·철학화(10:00-11:50),공학2관-23,,IT·공과대
,,,1723,AI시대기술과윤리,3,3-0-0,김현숙,월(12:00-13:15) | 수(12:00-13:15),공학5관-52,과학·기술,블렌디드러 닝 IT·공과대
,,,1724,환경위기와인류,3,3-0-0,정나리,월(13:30-14:45) | 수(15:00-16:15),공학5관-53,사회·문화,블렌디드러 닝 IT·공과대
,,,1725,문화콘텐츠속과학이,,,야기 2 2-0-0 박지은,과학·기술월(10:00-11:50),공학1관-02,,IT·공과대
,,,1726,인공지능과나의미래,2,2-0-0,이덕균,과학·기술수(10:00-11:50),공학1관-02,,IT·공과대
,,,1727,영토와영유권분쟁그,,,리고독도 3 3-0-0 최장근,사회·문화월(12:00-13:15) | 수(12:00-13:15),공학5관-53,디자인예술대학,공통 1 웹툰영상애 니메이션
,,,1743,DU실용영어(1),2,2-0-0,뉴옌챈트 루,화(10:00-11:50),디예1관-13,글로벌의사 소통,웹툰영상애 니메이션
,,,1744,DU실용영어(1),2,2-0-0,에릭 내쉬,화(10:00-11:50),디예5관-13,글로벌의사 소통,웹툰영상애 니메이션
,,,1745,DU실용영어(1),2,2-0-0,조셉 데븐 포트,화(10:00-11:50),디예5관-13,글로벌의사 소통,웹툰영상애 니메이션
,,,1746,DU실용영어(1),2,2-0-0,조셉 데븐 포트,목(10:00-11:50),디예1관-13,글로벌의사 소통,웹툰영상애 니메이션
,,,1747,DU실용영어(1),2,2-0-0,아이리쉬 새그먼,목(10:00-11:50),디예5관-13,글로벌의사 소통,웹툰영상애 니메이션
,,,1748,AI시대대학생활(1),1,1-0-0,김정환,인성(필)화(11:00-11:50),디예1관-14,,웹툰영상애 니메이션
,,,1749,AI시대대학생활(1),1,1-0-0,오진희,인성(필)금(11:00-11:50),디예1관-14,,웹툰영상애 니메이션
,,,1750,AI시대대학생활(1),1,1-0-0,최민규,인성(필)목(11:00-11:50),디예1관-14,,웹툰영상애 니메이션
,,,1751,AI시대대학생활(1),1,1-0-0,임윤수,인성(필)월(11:00-11:50),디예1관-14,,웹툰영상애 니메이션
,,,1752,AI시대대학생활(1),1,1-0-0,김정우,인성(필)금(11:00-11:50),디예1관-14,,
,,시각,1753,DU실용영어(1),2,2-0-0,매리 캐서 린 아리오,화(16:00-17:50),디예1관-13,글로벌의사 소통,
,,시각,1754,DU실용영어(1),2,2-0-0,패트릭 에 간,화(16:00-17:50),디예5관-13,글로벌의사 소통,
,,시각,1755,AI시대대학생활(1),1,1-0-0,"최영 인성(필) *A,",시각화(11:00-11:50),디예1관-11,,
,,시각,1756,AI시대대학생활(1),1,1-0-0,"엄기서 인성(필) *B,",시각화(11:00-11:50),디예2관-23,,
,,시각,1757,AI시대대학생활(1),1,1-0-0,"한동균 인성(필) *C,",시각화(11:00-11:50),디예2관-22,,
,,시각,1758,AI시대대학생활(1),1,1-0-0,"장창식 인성(필) *D,",시각화(11:00-11:50),디예2관-23,,서비스마케 팅
,,,1759,DU실용영어(1),2,2-0-0,도날드 그 랜빌,수(10:00-11:50),디예1관-13,글로벌의사 소통,서비스마케 팅
,,,1760,DU실용영어(1),2,2-0-0,패트릭트 래블스,수(10:00-11:50),디예5관-13,글로벌의사 소통,서비스마케 팅
,,,1761,AI시대대학생활(1),1,1-0-0,김수완,인성(필)수(13:00-13:50),디예3관-32,,
,,산디,1762,DU실용영어(1),2,2-0-0,패트릭 에 간,월(14:00-15:50),디예1관-13,글로벌의사 소통,
,,산디,1763,DU실용영어(1),2,2-0-0,조셉 데븐 포트,월(14:00-15:50),디예5관-13,글로벌의사 소통,
,,산디,1764,AI시대대학생활(1),1,1-0-0,최형문,인성(필)수(12:00-12:50),디예1관-13,,
,,패션,1765,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,화(16:00-17:50),디예5관-13,글로벌의사 소통,
,,패션,1766,DU실용영어(1),2,2-0-0,레슬리 멕 코이,화(16:00-17:50),디예2관-22,글로벌의사 소통,
,,패션,1767,DU실용영어(1),2,2-0-0,조슈아 애 론,화(16:00-17:50),디예2관-23,글로벌의사 소통,
,,패션,1768,AI시대대학생활(1),1,1-0-0,최영림,인성(필)금(12:00-12:50),디예5관-13,,
,,패션,1769,AI시대대학생활(1),1,1-0-0,김소현,인성(필)금(13:00-13:50),디예5관-13,,
,,패션,1770,AI시대대학생활(1),1,1-0-0,임지아,인성(필)월(13:00-13:50),디예5관-12,디자인예술대학,
공통,1,뷰티,1771,DU실용영어(1),2,2-0-0,조슈아 애 론,수(14:00-15:50),디예1관-13,글로벌의사 소통,
,,뷰티,1772,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,수(14:00-15:50),디예5관-13,글로벌의사 소통,
,,뷰티,1773,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,수(14:00-15:50),디예5관-13,글로벌의사 소통,
,,뷰티,1774,AI시대대학생활(1),1,1-0-0,송록영,인성(필)월(17:00-17:50),디예5관-13,,
,,뷰티,1775,AI시대대학생활(1),1,1-0-0,박하늘,인성(필)월(17:00-17:50),디예5관-12,,
,,뷰티,1776,AI시대대학생활(1),1,1-0-0,이영희,인성(필)월(17:00-17:50),디예5관-12,,
,,실건,1777,DU실용영어(1),2,2-0-0,이스릴엠 쿠다스,목(16:00-17:50),디예1관-13,글로벌의사 소통,
,,실건,1778,DU실용영어(1),2,2-0-0,폴 안소니 피오 조이,목(16:00-17:50),디예5관-13,글로벌의사 소통,
,,실건,1779,AI시대대학생활(1),1,1-0-0,정석연,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1780,AI시대대학생활(1),1,1-0-0,김수정,인성(필)월(15:00-15:50),디예5관-13,,
,,실건,1781,AI시대대학생활(1),1,1-0-0,정경숙,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1782,AI시대대학생활(1),1,1-0-0,김수홍,인성(필)수(15:00-15:50),디예5관-13,,
,,실건,1783,AI시대대학생활(1),1,1-0-0,오승준,인성(필)수(15:00-15:50),디예5관-13,,
,,게임,1784,DU실용영어(1),2,2-0-0,케빈 스콧 갤브래스,수(16:00-17:50),디예1관-13,글로벌의사 소통,
,,게임,1785,AI시대대학생활(1),1,1-0-0,김시만,인성(필)화(16:00-16:50),디예1관-12,,
,,디예대,1786,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성목(12:00-13:50),디예5관-13,,
,,디예대,1787,DU사랑빛자유프로,,,젝트 2 2-0-0 박지은,인성화(12:00-13:50),디예5관-13,,
,,디예대,1788,DU사랑빛자유프로,,,젝트 2 2-0-0 남중섭,인성수(16:00-17:50),디예5관-13,,
,,디예대,1789,DU사랑빛자유프로,,,젝트 2 2-0-0 조은희,인성화(14:00-15:50),디예5관-13,,
,,디예대,1790,DU사랑빛자유프로,,,젝트 2 2-0-0 지영임,인성월(10:00-11:50),디예5관-13,,
,2,디예대,1791,DU글로벌소통영어,2,2-0-0,마틴 리즈 웨이,월(12:00-13:50),디예1관-13,글로벌의사 소통,
,,디예대,1792,DU글로벌소통영어,2,2-0-0,라포인트 마크 앤드,목(12:00-13:50),디예5관-13,글로벌의사 소통,
,,디예대,1793,DU실무영어,2,2-0-0,테레사 매 나밧,수(12:00-13:50),디예1관-13,글로벌의사 소통,
,,디예대,1794,DU실무영어,2,2-0-0,크리스토 퍼 리차드,목(14:00-15:50),디예1관-13,글로벌의사 소통,
교직,2,디예대,1797,교육사회,2,1-0-1,이민경 합)공공인 재,화(13:00-14:50),사범1관-12,,
,,디예대,1798,교육심리,2,2-0-0,이미순 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,디예대,1799,교육철학및교육사,2,2-0-0,합)공공인 재,월(13:00-14:50),사범1관-13,,
,,디예대,1801,교육학개론,2,2-0-0,안준희 합)공공인 재,목(10:00-11:50),사범1관-12,디자인예술대학,
교직,2,디예대,1803,특수교육학개론,2,1-0-1,합)공공인 재,수(14:00-15:50),사범1관-13,,
,,디예대,1807,디지털교육,1,1-0-0,김현준 합)공공인 재,수(14:00-14:50),사범1관-13,,
,3,디예대,1795,교육과정,2,1-0-1,김혜나 합)공공인 재,수(13:00-14:50),사범1관-12,,
,,디예대,1796,교육방법및교육공학,2,1-0-1,오정숙 합)공공인 재,화(11:00-12:50),사범1관-13,,
,,디예대,1800,교육평가,2,1-0-1,김혜숙 합)공공인 재,월(13:00-14:50),사범1관-13,,
,,디예대,1802,교육행정및교육경영,2,1-0-1,김민희 합)공공인 재,월(11:00-12:50),사범1관-13,,
,,디예대,1805,교직실무,1,0-0-1,이정훈 합)공공인 재,목(14:00-14:50),사범1관-13,,
,,디예대,1806,학교폭력예방및학생,,,의이해 2 2-0-0 문주연 합)공공인 재,수(13:00-14:50),사범1관-13,,
,4,디예대,1804,학교현장실습(중등),2,2-0-0,,,미지정미지정,,
균형,1,디예대,1808,고전과현대문화,3,3-0-0,노우정,화(13:30-14:45) | 목(15:00-16:15),디예2관-22,문학·예술,블렌디드러 닝
,,디예대,1809,문학과예술의사회사,3,3-0-0,윤주한,월(16:30-17:45),디예2관-23,문학·예술,블렌디드러 닝
,,디예대,1810,예술과디지털커뮤니,,,케이션 3 3-0-0 이소영,문학·예술금(09:00-10:15) | 금(10:30-11:45),디예2관-23,,
